speed/Mbps,r_time_1,loss_1,r_time_2,loss_2,r_time_3,loss_3,r_time_4,loss_4,r_time_5,loss_5,r_time_6,loss_6,r_time_7,loss_7,r_time_8,loss_8,r_time_9,loss_9,r_time_10,loss_10,r_time_11,loss_11,r_time_12,loss_12,r_time_13,loss_13,r_time_14,loss_14,r_time_15,loss_15,r_time_16,loss_16,r_time_17,loss_17,r_time_18,loss_18,r_time_19,loss_19,r_time_20,loss_20,r_time_21,loss_21,r_time_22,loss_22,r_time_23,loss_23,r_time_24,loss_24,r_time_25,loss_25,r_time_26,loss_26,r_time_27,loss_27,r_time_28,loss_28,r_time_29,loss_29,r_time_30,loss_30,r_time_31,loss_31,r_time_32,loss_32,r_time_33,loss_33,r_time_34,loss_34,r_time_35,loss_35,r_time_36,loss_36,r_time_37,loss_37,r_time_38,loss_38,r_time_39,loss_39,r_time_40,loss_40,r_time_41,loss_41,r_time_42,loss_42,r_time_43,loss_43,r_time_44,loss_44,r_time_45,loss_45,r_time_46,loss_46,r_time_47,loss_47,r_time_48,loss_48,r_time_49,loss_49,r_time_50,loss_50
55,0.209350109,0,0.206898212,0,0.202600002,0,0.207000732,0,0.204725027,0,0.201520443,0,0.201473475,0,0.205668449,0,0.209055424,0,0.20446229,0,0.207114935,0,0.206201077,0,0.208892107,0,0.205569029,0,0.206197977,0,0.205354214,0,0.203673363,0,0.201963186,0,0.202975988,0,0.202521086,0,0.203155279,0,0.204293013,0,0.2050035,0,0.20182395,0,0.208121538,0,0.202646732,0,0.206683636,0,0.20310092,0,0.204440832,0,0.205683947,0,0.218648911,0.005681818,0.203053713,0,0.205734253,0,0.206028461,0,0.21313858,0,0.202121973,0,0.203828573,0,0.203851223,0,0.201263189,0,0.20443964,0,0.207420111,0,0.205601931,0,0.209681273,0,0.203101873,0,0.202216625,0,0.206135988,0,0.206175566,0,0.20778513,0,0.204308987,0,0.202399015,0
60,0.220354557,0.001302083,0.22485137,0.001302083,0.218971968,0.001302083,0.221355915,0.001302083,0.218935966,0.001302083,0.226990461,0.001302083,0.222066879,0.001302083,0.2277565,0.001302083,0.223485231,0.001302083,0.220253229,0.001302083,0.224188089,0.001302083,0.227193356,0.001302083,0.224602461,0.001302083,0.22747159,0.001302083,0.221643686,0.001302083,0.223053217,0.001302083,0.223015785,0.001302083,0.227092266,0.001302083,0.222758293,0.001302083,0.221093416,0.001302083,0.219974756,0.001302083,0.218687773,0.001302083,0.221797466,0.001302083,0.21914196,0.001302083,0.22473979,0.001302083,0.218976259,0.001302083,0.227291346,0.001302083,0.224933386,0.001302083,0.22225976,0.001302083,0.226533413,0.001302083,0.2288661,0.001302083,0.218122721,0.001302083,0.226724148,0.001302083,0.223584414,0.001302083,0.227756739,0.001302083,0.222701073,0.001302083,0.219041348,0.001302083,0.228758574,0.001302083,0.227105618,0.001302083,0.229180098,0.001302083,0.225033998,0.001302083,0.227440119,0.001302083,0.220401525,0.001302083,0.22362709,0.001302083,0.219869852,0.001302083,0.228256226,0.001302083,0.22395134,0.001302083,0.225683689,0.001302083,0.220801115,0.001302083,0.223584175,0.001302083
65,0.236379385,0.001201923,0.238744259,0.001201923,0.242745399,0.001201923,0.244122267,0.001201923,0.246507168,0.001201923,0.24413681,0.001201923,0.239361525,0.001201923,0.241420031,0.001201923,0.247090578,0.001201923,0.244932652,0.001201923,0.241592646,0.001201923,0.240393877,0.001201923,0.239597082,0.001201923,0.237198591,0.001201923,0.252397537,0.001201923,0.239465952,0.001201923,0.239789963,0.001201923,0.246040821,0.001201923,0.24709177,0.001201923,0.24669075,0.001201923,0.242999077,0.001201923,0.243998766,0.001201923,0.245867491,0.001201923,0.244992256,0.001201923,0.241003513,0.001201923,0.239001274,0.001201923,0.239436626,0.001201923,0.240992546,0.001201923,0.23897481,0.001201923,0.236999035,0.001201923,0.239085674,0.001201923,0.241905928,0.001201923,0.256971598,0.001201923,0.239022732,0.001201923,0.241508961,0.001201923,0.23831296,0.001201923,0.243080139,0.001201923,0.241999149,0.001201923,0.241999626,0.001201923,0.246000051,0.001201923,0.239669085,0.001201923,0.239205599,0.001201923,0.246974468,0.001201923,0.238450527,0.001201923,0.243409634,0.001201923,0.239536762,0.001201923,0.243999481,0.001201923,0.242998362,0.001201923,0.250997782,0.001201923,0.241995573,0.001201923
70,0.259993076,0.001116071,0.261994123,0.001116071,0.262998343,0.001116071,0.267006159,0.002232143,0.266000271,0.001116071,0.259003639,0.001116071,0.265002966,0.001116071,0.256001711,0.001116071,0.25499773,0.001116071,0.252999067,0.001116071,0.264001846,0.001116071,0.259792328,0.003348214,0.261999607,0.001116071,0.264000177,0.001116071,0.270999432,0.001116071,0.263999701,0.001116071,0.260003328,0.001116071,0.266997099,0.001116071,0.260196686,0.001116071,0.258004665,0.001116071,0.259992361,0.001116071,0.260001183,0.001116071,0.26399231,0.001116071,0.256001949,0.001116071,0.266000271,0.001116071,0.255079746,0.001116071,0.259997129,0.001116071,0.262997389,0.001116071,0.264000654,0.001116071,0.256997108,0.001116071,0.26500082,0.001116071,0.255992413,0.001116071,0.264000893,0.001116071,0.262998104,0.001116071,0.259992123,0.001116071,0.258993626,0.001116071,0.259002209,0.001116071,0.264436483,0.001116071,0.263665199,0.001116071,0.259004593,0.001116071,0.265999556,0.001116071,0.262001514,0.001116071,0.268998861,0.001116071,0.26223588,0.001116071,0.267640829,0.001116071,0.270997524,0.001116071,0.257992268,0.001116071,0.263005733,0.001116071,0.265999079,0.001116071,0.260000706,0.001116071
75,0.273011208,0.002083333,0.278996944,0.002083333,0.275636911,0.002083333,0.284003019,0.002083333,0.288000822,0.002083333,0.280004025,0.002083333,0.284995794,0.002083333,0.279991865,0.002083333,0.272000074,0.002083333,0.279887199,0.002083333,0.280998945,0.002083333,0.281000376,0.002083333,0.285000324,0.002083333,0.287684917,0.002083333,0.286000967,0.002083333,0.27800107,0.002083333,0.281002045,0.002083333,0.278409004,0.002083333,0.277753353,0.002083333,0.272999763,0.002083333,0.272004366,0.002083333,0.271999836,0.002083333,0.280940533,0.002083333,0.282444715,0.002083333,0.278002739,0.002083333,0.276002169,0.002083333,0.279990911,0.002083333,0.278999805,0.002083333,0.275999784,0.002083333,0.274000168,0.002083333,0.280598879,0.002083333,0.27533102,0.002083333,0.282498837,0.002083333,0.278634787,0.002083333,0.272836208,0.002083333,0.276999474,0.002083333,0.272693157,0.002083333,0.271965265,0.002083333,0.275480986,0.002083333,0.276403904,0.002083333,0.2831285,0.002083333,0.284152031,0.002083333,0.282328129,0.002083333,0.272952318,0.002083333,0.270974159,0.002083333,0.281011105,0.002083333,0.283001423,0.002083333,0.279784203,0.002083333,0.275969505,0.002083333,0.274669647,0.002083333
80,0.302992105,0.001953125,0.30104804,0.001953125,0.297000885,0.001953125,0.304998159,0.001953125,0.304005861,0.001953125,0.305073977,0.001953125,0.294458389,0.001953125,0.302688837,0.001953125,0.300512075,0.001953125,0.301999569,0.001953125,0.300032616,0.001953125,0.30126977,0.001953125,0.30851531,0.001953125,0.295580626,0.001953125,0.301920414,0.001953125,0.291473389,0.00390625,0.30163002,0.001953125,0.29156661,0.001953125,0.309771299,0.001953125,0.29433465,0.001953125,0.302001238,0.001953125,0.298992872,0.001953125,0.293998718,0.001953125,0.292998791,0.001953125,0.303006172,0.001953125,0.301995516,0.001953125,0.291993856,0.001953125,0.290991783,0.001953125,0.298003197,0.001953125,0.308000803,0.001953125,0.308800697,0.001953125,0.304975033,0.001953125,0.30399847,0.001953125,0.299000025,0.001953125,0.290002108,0.001953125,0.290008068,0.001953125,0.299997568,0.001953125,0.300997019,0.001953125,0.297010899,0.001953125,0.297991514,0.001953125,0.307001352,0.001953125,0.316027403,0.001953125,0.299004078,0.001953125,0.293998003,0.001953125,0.30300498,0.001953125,0.299995899,0.001953125,0.297996283,0.001953125,0.302542925,0.001953125,0.292998552,0.001953125,0.295997858,0.001953125
85,0.317997456,0.001838235,0.31799984,0.001838235,0.319435835,0.001838235,0.314000368,0.001838235,0.319183111,0.001838235,0.316999912,0.001838235,0.324233294,0.001838235,0.311999559,0.001838235,0.316509485,0.001838235,0.306112289,0.001838235,0.322999716,0.001838235,0.316861868,0.001838235,0.321997643,0.001838235,0.320000172,0.001838235,0.336001396,0.001838235,0.316991568,0.001838235,0.321998119,0.001838235,0.316999912,0.001838235,0.318139315,0.001838235,0.314996243,0.001838235,0.310997725,0.001838235,0.308003902,0.001838235,0.322005033,0.002757353,0.31799674,0.001838235,0.309361219,0.001838235,0.312505245,0.001838235,0.307999372,0.001838235,0.310000658,0.001838235,0.309998989,0.001838235,0.320999622,0.002757353,0.328999758,0.002757353,0.319999933,0.001838235,0.317000151,0.001838235,0.31899929,0.001838235,0.319011927,0.001838235,0.319200277,0.001838235,0.326647282,0.002757353,0.314192772,0.001838235,0.321594238,0.002757353,0.319785118,0.001838235,0.320008993,0.001838235,0.31661129,0.001838235,0.31753993,0.001838235,0.32208395,0.002757353,0.307993889,0.001838235,0.325187445,0.002757353,0.322266102,0.001838235,0.31405282,0.001838235,0.321087122,0.001838235,0.321651697,0.002757353
90,0.337739706,0.002604167,0.327537298,0.002604167,0.328659773,0.002604167,0.330426931,0.002604167,0.343803644,0.002604167,0.337667227,0.002604167,0.330470324,0.002604167,0.332275629,0.002604167,0.327996492,0.002604167,0.329652071,0.002604167,0.339674473,0.002604167,0.34084487,0.002604167,0.330309629,0.002604167,0.330194235,0.002604167,0.330569029,0.002604167,0.329675198,0.002604167,0.336099625,0.002604167,0.339964151,0.002604167,0.337484598,0.002604167,0.344103098,0.002604167,0.333577156,0.002604167,0.336695194,0.002604167,0.342082739,0.002604167,0.325007439,0.002604167,0.327538013,0.002604167,0.33554554,0.002604167,0.329931259,0.002604167,0.329610825,0.002604167,0.335705757,0.002604167,0.329524517,0.002604167,0.326182365,0.002604167,0.338064671,0.002604167,0.332073212,0.002604167,0.331795692,0.002604167,0.326274395,0.002604167,0.324591637,0.002604167,0.337671518,0.002604167,0.321988344,0.034722222,0.325724363,0.002604167,0.336571217,0.002604167,0.32687068,0.002604167,0.334051132,0.002604167,0.337169886,0.002604167,0.341584206,0.002604167,0.335752964,0.002604167,0.332820892,0.002604167,0.335501909,0.002604167,0.339517832,0.002604167,0.327506542,0.002604167,0.336509466,0.002604167
95,0.417207003,0.002467105,0.347812653,0.002467105,0.346002817,0.002467105,0.355741978,0.002467105,0.3565166,0.002467105,0.370314121,0.002467105,0.35612464,0.002467105,0.346964836,0.002467105,0.356396675,0.002467105,0.353004456,0.002467105,0.35603261,0.002467105,0.357219934,0.002467105,0.344258547,0.002467105,0.352629423,0.002467105,0.353195429,0.002467105,0.348547935,0.002467105,0.356508732,0.002467105,0.360761881,0.002467105,0.35287571,0.002467105,0.347618103,0.002467105,0.360366344,0.002467105,0.356569767,0.002467105,0.359187126,0.002467105,0.351605177,0.002467105,0.355282068,0.002467105,0.357957125,0.002467105,0.358832121,0.002467105,0.356926441,0.002467105,0.360008717,0.002467105,0.348222733,0.002467105,0.34436059,0.002467105,0.364420176,0.002467105,0.362993956,0.002467105,0.357663155,0.002467105,0.36092329,0.002467105,0.358246803,0.002467105,0.358381033,0.002467105,0.350292921,0.002467105,0.365385532,0.002467105,0.364745617,0.002467105,0.346314907,0.002467105,0.361099958,0.002467105,0.355613232,0.002467105,0.353532791,0.002467105,0.357792854,0.002467105,0.355897427,0.002467105,0,1,0.362242937,0.002467105,0.374484301,0.002467105,0.351817369,0.002467105
100,0.364320993,0.00234375,0.365948915,0.00234375,0.36307478,0.00234375,0.366988659,0.00234375,0.372408628,0.003125,0.373277903,0.003125,0.372191429,0.00234375,0.370290756,0.00234375,0.368992805,0.00234375,0.385574102,0.003125,0.372673273,0.003125,0.373883247,0.003125,0.367655993,0.00234375,0.364336967,0.00234375,0.374512434,0.003125,0.382071018,0.003125,0.373119354,0.003125,0.374294996,0.003125,0.375538588,0.003125,0.373581648,0.00234375,0.37294364,0.003125,0.379429817,0.00234375,0.38116622,0.003125,0.371019363,0.00234375,0.370182753,0.00234375,0.389633656,0.003125,0.37366271,0.003125,0.369557142,0.00234375,0.368998766,0.00234375,0.373581648,0.003125,0.377000809,0.003125,0.368993759,0.00234375,0.369998217,0.003125,0.369995117,0.00234375,0.378352165,0.003125,0.37700057,0.003125,0.373991728,0.00234375,0.363995314,0.00234375,0.370007038,0.00234375,0.370004177,0.00234375,0.372055292,0.003125,0.378002405,0.003125,0.378994465,0.003125,0.372985125,0.003125,0.374004364,0.003125,0.363995314,0.00234375,0.368004084,0.00234375,0.38799715,0.00234375,0.381001234,0.00234375,0.381993055,0.00234375
105,0.397000551,0.00297619,0.400003195,0.00297619,0.384002686,0.00297619,0.391001225,0.00297619,0.402729273,0.00297619,0.391996384,0.00297619,0.407002926,0.00297619,0.393774033,0.00297619,0.410267591,0.00297619,0.402177811,0.00297619,0.434002638,0.00297619,0.414002895,0.00297619,0.413002968,0.00297619,0.394998312,0.00297619,0.392002106,0.00297619,0.390995502,0.00297619,0.392001629,0.00297619,0.387999058,0.00297619,0.392998457,0.00297619,0.391005754,0.00297619,0.387994528,0.00297619,0.390702248,0.00297619,0.390997887,0.00297619,0.42500186,0.00297619,0.384000063,0.00297619,0.386993885,0.00297619,0.382855415,0.00297619,0.391192436,0.00297619,0.400004387,0.00297619,0.379994392,0.00297619,0.403003216,0.00297619,0.385067463,0.00297619,0.39199996,0.00297619,0.402002811,0.00297619,0.394997835,0.006696429,0.382000685,0.00297619,0.390999079,0.00297619,0.390996218,0.00297619,0.379996538,0.00297619,0.390003204,0.00297619,0.394001007,0.00297619,0.387995005,0.00297619,0.42000556,0.00297619,0.397002935,0.00297619,0.390001059,0.00297619,0.385003328,0.00297619,0.389001369,0.00297619,0.393004417,0.00297619,0.401002169,0.00297619,0.392006397,0.00297619
110,0.403003454,0.036931818,0.404002428,0.034801136,0.399994135,0.034090909,0.398207903,0.034801136,0.406995535,0.035511364,0.396999836,0.034801136,0.384997368,0.034801136,0.383999825,0.035511364,0.386425495,0.035511364,0.394995689,0.035511364,0.410996437,0.035511364,0.394481182,0.036931818,0.389992952,0.034801136,0.39393878,0.036221591,0.392999411,0.035511364,0.388996601,0.034801136,0.395997763,0.034090909,0.391992331,0.034801136,0.394995451,0.034801136,0.401996613,0.035511364,0.391998529,0.035511364,0.387004614,0.035511364,0.391705275,0.037642045,0.399999619,0.036931818,0.392999411,0.034801136,0.387999773,0.034090909,0.384610176,0.034090909,0.402999401,0.031960227,0.403999567,0.034801136,0.400999784,0.036931818,0.402999163,0.035511364,0.400002956,0.036221591,0.386004925,0.032670455,0.395333529,0.035511364,0.395003319,0.034801136,0.384002447,0.034090909,0.393624783,0.034801136,0.390995264,0.034801136,0.387997866,0.035511364,0.382994413,0.034801136,0.395997524,0.034090909,0.404002666,0.033380682,0.382998228,0.034801136,0.388999701,0.035511364,0.407991648,0.035511364,0.409124374,0.035511364,0.399992228,0.034801136,0.393993616,0.034801136,0.386995077,0.035511364,0.383999586,0.036931818
