speed/Mbps,r_time_1,loss_1,r_time_2,loss_2,r_time_3,loss_3,r_time_4,loss_4,r_time_5,loss_5,r_time_6,loss_6,r_time_7,loss_7,r_time_8,loss_8,r_time_9,loss_9,r_time_10,loss_10,r_time_11,loss_11,r_time_12,loss_12,r_time_13,loss_13,r_time_14,loss_14,r_time_15,loss_15,r_time_16,loss_16,r_time_17,loss_17,r_time_18,loss_18,r_time_19,loss_19,r_time_20,loss_20,r_time_21,loss_21,r_time_22,loss_22,r_time_23,loss_23,r_time_24,loss_24,r_time_25,loss_25,r_time_26,loss_26,r_time_27,loss_27,r_time_28,loss_28,r_time_29,loss_29,r_time_30,loss_30,r_time_31,loss_31,r_time_32,loss_32,r_time_33,loss_33,r_time_34,loss_34,r_time_35,loss_35,r_time_36,loss_36,r_time_37,loss_37,r_time_38,loss_38,r_time_39,loss_39,r_time_40,loss_40,r_time_41,loss_41,r_time_42,loss_42,r_time_43,loss_43,r_time_44,loss_44,r_time_45,loss_45,r_time_46,loss_46,r_time_47,loss_47,r_time_48,loss_48,r_time_49,loss_49,r_time_50,loss_50
360,0.881999493,0.771484375,0.919994116,0.761501736,0.920998812,0.761501736,0.923049927,0.761501736,0.921000242,0.761284722,0.917131662,0.761501736,0.921253204,0.761501736,0.882588625,0.771484375,0.894510508,0.767795139,0.918798923,0.761501736,0.918993473,0.761501736,0.919995308,0.761501736,0.91900301,0.761501736,0.922550678,0.761284722,0.920526266,0.761501736,0.92322588,0.761284722,0.919656277,0.761501736,0.88984704,0.771484375,0.883998871,0.771484375,0.927674294,0.761501736,0.91899991,0.761284722,0.921040535,0.761501736,0.919992685,0.761501736,0.919559956,0.761284722,0.91899848,0.761501736,0.884616375,0.771267361,0.921605587,0.761501736,0.935566425,0.761501736,0.921005011,0.761501736,0.895586014,0.767795139,0.92899704,0.761501736,0,1,0.058995485,0.985243056,0.923215389,0.761501736,0.917999506,0.761501736,0.894993544,0.767795139,0.879995584,0.773220486,0.921996117,0.761501736,0.920000553,0.761501736,0.919608831,0.761501736,0.920523643,0.761501736,0.898994207,0.767361111,0.894998074,0.767795139,0.881002426,0.771484375,0.895685911,0.767795139,0.894999743,0.767795139,0.898004293,0.767795139,0.918002605,0.761501736,0.918988943,0.761501736,0.896998882,0.767795139
365,0.921996355,0.764768836,0.921998024,0.764768836,0.928617477,0.764768836,0.922090292,0.764768836,0.918475389,0.764768836,0.874900103,0.776327055,0.895779848,0.770976027,0.92065835,0.764768836,0.920862436,0.764768836,0.918002367,0.764768836,0.920618534,0.764768836,0.894229412,0.770547945,0.920953512,0.764768836,0.918991804,0.764982877,0.880678892,0.774614726,0.919997454,0.764554795,0.895996332,0.770976027,0.922000885,0.764768836,0.920434713,0.764768836,0.875947475,0.776327055,0.921512604,0.764768836,0.919999838,0.764768836,0.921991348,0.764768836,0.920999527,0.764768836,0.895995378,0.770976027,0.928998709,0.764768836,0.919993401,0.764768836,0.9199965,0.764768836,0.920829058,0.764768836,0.92250514,0.764768836,0.918017626,0.764768836,0.919811964,0.764768836,0.882178783,0.774614726,0.920345306,0.764768836,0.918125629,0.764768836,0.896723509,0.770976027,0.919695377,0.764768836,0.922608614,0.764340753,0.919000864,0.764768836,0.919999599,0.764768836,0.893999577,0.770976027,0.921544313,0.764768836,0.893790722,0.770976027,0.920005322,0.764768836,0.895134449,0.770976027,0.89700079,0.770547945,0.920188189,0.764768836,0.919999361,0.764768836,0.897596836,0.770976027,0.918585777,0.764554795
370,0.934000731,0.767736486,0.919401646,0.767947635,0.919995546,0.767947635,0.920526505,0.767947635,0.898324251,0.774070946,0.921216726,0.767947635,0.920557022,0.767947635,0.920013189,0.767947635,0.919000387,0.767947635,0.898078442,0.774070946,0.919991732,0.768158784,0.883248329,0.777660473,0.920004129,0.767947635,0.920596361,0.767314189,0.883000612,0.777027027,0.921238899,0.767947635,0.883999109,0.777871622,0.896463156,0.774070946,0.876000166,0.779138514,0.897004128,0.774070946,0.898001432,0.774070946,0.879995823,0.778505068,0.92099452,0.767947635,0.918993473,0.767947635,0.897308111,0.774070946,0.918005228,0.767947635,0.921997309,0.767947635,0.918997765,0.767947635,0.917995214,0.767947635,0.919004679,0.768369932,0.918993711,0.767947635,0.919006824,0.767736486,0.924002409,0.766891892,0.919991493,0.767947635,0.928988218,0.767947635,0.921996355,0.767103041,0.919998646,0.767947635,0.894998789,0.774070946,0.895005465,0.774070946,0.902005434,0.774070946,0.882994413,0.777660473,0.894003153,0.774070946,0.921226978,0.767947635,0.923000574,0.766891892,0.880997419,0.777660473,0.883995771,0.777449324,0.92037344,0.767947635,0.893967867,0.774070946,0.925999403,0.767947635,0.922708988,0.767947635
375,0.920993805,0.771041667,0.920097113,0.771041667,0.897051573,0.777083333,0.882000446,0.780625,0.882557154,0.780833333,0.881997585,0.780625,0.918849945,0.771041667,0.894994497,0.777083333,0.8942945,0.777083333,0.881625175,0.780625,0.920419455,0.771041667,0.897711754,0.777083333,0.921579838,0.771041667,0.87644124,0.781875,0.883093119,0.780625,0.927005291,0.771041667,0.918108463,0.771041667,0.920999289,0.771041667,0.921767712,0.771041667,0.92033124,0.771041667,0.879213333,0.782083333,0.928999662,0.76875,0.987001657,0.771041667,0.920994997,0.771041667,0.92284584,0.771041667,0.92099309,0.771041667,0.895000458,0.777083333,0.895994425,0.777083333,0.897003889,0.777083333,0.921057463,0.771041667,0.921998024,0.771041667,0.897001505,0.777083333,0.896001101,0.777083333,0.917222738,0.771041667,0.920006514,0.770833333,0.91920805,0.771041667,0.931501389,0.777083333,0.920022964,0.771041667,0.918021679,0.771041667,0.894999266,0.777083333,0.921816587,0.770833333,0.929000139,0.771041667,0.894988537,0.777083333,0.921234846,0.770833333,0.918754339,0.771041667,0.921789169,0.771041667,0.918991089,0.771041667,0.923590183,0.770416667,0.918362617,0.771041667,0.897004366,0.777083333
380,0.880995512,0.783717105,0.894975185,0.780016447,0.895998716,0.780016447,0.91952014,0.774054276,0.920004845,0.774054276,0.918352842,0.774054276,0.919993162,0.774054276,0.881866932,0.783305921,0.893994808,0.780016447,0.919514656,0.774054276,0.920094252,0.774054276,0.921132803,0.774054276,0.894626379,0.780016447,0.927084923,0.774054276,0.918290854,0.774054276,0.87843585,0.783511513,0.920084,0.774054276,0.919101715,0.774054276,0.929016352,0.773848684,0.919391632,0.774054276,0.921165466,0.774054276,0.916175127,0.783511513,0.922186613,0.773848684,0.896757603,0.780016447,0.920102596,0.774054276,0.920972586,0.774054276,0.919445276,0.774054276,0.926138401,0.774054276,0.922117949,0.774054276,0.894482374,0.779810855,0.918800831,0.774054276,0.918009281,0.774054276,0.919470787,0.774054276,0.882935286,0.783100329,0.921769142,0.774671053,0.919208765,0.774054276,0.918073177,0.774054276,0.922286034,0.773643092,0.920406103,0.774054276,0.894539833,0.780016447,0.920130491,0.774054276,0.920412302,0.774054276,0.895207644,0.780016447,0.897012472,0.780016447,0.921999693,0.773848684,0.918990612,0.774054276,0.919999599,0.774054276,0.919995546,0.774054276,0.895259619,0.780016447,0.928529978,0.774054276
385,0.922312737,0.776988636,0.920108557,0.776582792,0.901891232,0.782467532,0.919991493,0.776988636,0.895040751,0.782873377,0.921998739,0.776988636,0.880571365,0.786323052,0.918992043,0.776988636,0.91999197,0.776988636,0.898000956,0.782670455,0.918007135,0.776988636,0.920002699,0.776988636,0.896888971,0.782873377,0.897588968,0.782670455,0.925996065,0.776988636,0.921996117,0.776582792,0.921001196,0.776988636,0.896003246,0.782467532,0.926479578,0.776988636,0.923561811,0.776785714,0.91847682,0.776988636,0.921184778,0.776988636,0.924000025,0.776988636,0.923715591,0.776582792,0.921000242,0.776988636,0.900927544,0.78226461,0.918991804,0.776988636,0.921998978,0.776988636,0.919483662,0.776988636,0.920998335,0.776988636,0.894999504,0.782873377,0.920991421,0.776988636,0.921001673,0.776988636,0.918999195,0.776785714,0.897003174,0.78226461,0.919999599,0.776988636,0.895995617,0.782873377,0.922204733,0.776988636,0.917998552,0.776988636,0.922166586,0.776988636,0.898685932,0.782670455,0.92300725,0.77637987,0.88943696,0.785105519,0.920880318,0.776988636,0.894588709,0.782873377,0.921902418,0.776988636,0.911195755,0.782467532,0.921968222,0.776582792,0.91889739,0.776988636,0.919472218,0.776988636
390,0.917696714,0.779847756,0.881977081,0.789262821,0.921005487,0.779847756,0.918502331,0.779847756,0.896812677,0.785657051,0.895847082,0.785657051,0.918997526,0.779847756,0.921405077,0.779847756,0.885998011,0.7890625,0.895996571,0.785657051,0.883822918,0.7890625,0.919994116,0.779847756,0.929121494,0.779447115,0.897001028,0.785657051,0.895838976,0.785657051,0.919797897,0.779447115,0.894996881,0.785657051,0.921016455,0.779847756,0.920992136,0.779847756,0.919992208,0.779847756,0.922992945,0.780048077,0.895994425,0.785657051,0.895997763,0.785456731,0.920007229,0.779847756,0.896000862,0.785657051,0.92100358,0.779847756,0.89893508,0.785456731,0.921997309,0.779847756,0.920995951,0.779847756,0.920990944,0.779847756,0.917997122,0.779847756,0.899998903,0.784855769,0.919002056,0.779847756,0.919993877,0.779847756,0.919005394,0.779847756,0.894994259,0.785657051,0.929847002,0.779847756,0.923995733,0.779847756,0.967926264,0.779847756,0.919993401,0.779847756,0.875016928,0.790665064,0.919993162,0.779847756,0.921304703,0.779847756,0.925997734,0.779246795,0.895259142,0.785657051,0.920217991,0.779847756,0.9179883,0.779847756,0.921004057,0.779847756,0.919947386,0.779647436,0.920999765,0.779847756
395,0.883664846,0.791732595,0.942997456,0.788172468,0.895748854,0.788370253,0.919959784,0.782634494,0.923091412,0.781447785,0.938238382,0.782634494,0.919180393,0.782634494,0.895048857,0.788370253,0.906230211,0.788370253,0.921018362,0.782238924,0.920006514,0.782634494,0.906707525,0.788370253,0.926790237,0.782634494,0.919940948,0.782634494,0.879508495,0.793117089,0.92216897,0.782634494,0.921971321,0.782634494,0.922861814,0.782634494,0.925981045,0.782634494,0.895323515,0.788370253,0.885378599,0.791732595,0.919524431,0.782634494,0.897219419,0.788172468,0.883966446,0.791732595,0.894950151,0.788370253,0.921977282,0.781843354,0.882674694,0.791732595,0.894449949,0.788370253,0.923323393,0.782634494,0.880798101,0.791732595,0.899345398,0.788370253,0.920878172,0.782634494,0.921756983,0.782634494,0.894879103,0.788370253,0.919386387,0.782634494,0.917821884,0.782634494,0.894845963,0.788370253,0.919047356,0.782634494,0.895814419,0.788370253,0.919337511,0.782436709,0.923870802,0.781843354,0.91974473,0.782238924,0.918531418,0.782634494,0.895663023,0.788370253,0.897420645,0.788370253,0.920086861,0.782634494,0.91899991,0.782436709,0.922475815,0.782634494,0.897997856,0.788370253,0.92630434,0.783030063
400,0.920003891,0.785351563,0.923276424,0.784765625,0.897280455,0.791015625,0.918991804,0.785351563,0.921001911,0.785351563,0.920994759,0.785351563,0.919999599,0.785351563,0.897997856,0.791015625,0.921005964,0.78515625,0.896075249,0.791015625,0.919998169,0.785351563,0.920995235,0.785351563,0.89599967,0.791015625,0.921452522,0.785351563,0.898113728,0.791015625,0.893999815,0.791015625,0.917995214,0.785351563,0.922003984,0.785351563,0.919994831,0.78515625,0.922000408,0.78515625,0.924000025,0.785351563,0.905000687,0.791015625,0.896612406,0.791015625,0.91999197,0.785351563,0.919999599,0.784960938,0.928313255,0.783789063,0.921003342,0.785351563,0.898991585,0.790234375,0.924007416,0.783984375,0.924988985,0.785351563,0.930460453,0.785351563,0.921001196,0.78515625,0.896896601,0.791015625,0.922306299,0.785351563,0.918446779,0.785351563,0.920000315,0.785351563,0.894408464,0.791015625,0.920003414,0.785351563,0.922796249,0.784960938,0.920011997,0.785351563,0.919359446,0.785351563,0.920529366,0.785351563,0.920147181,0.785351563,0.897001743,0.791015625,0.918584824,0.785351563,0.919998646,0.785351563,0.920999527,0.78515625,0.883492947,0.794335938,0.92666173,0.783984375,0.922000885,0.784570313
400,0.927666664,0.78515625,0.92791152,0.783789063,0.923957586,0.784179688,0.925752163,0.784179688,0.929204226,0.783203125,0.939049006,0.783398438,0.883837223,0.793554688,0.880215883,0.795507813,0.899846315,0.791015625,0.92005372,0.785351563,0.921240807,0.785351563,0.921158075,0.785351563,0.900357962,0.789648438,0.917566061,0.785351563,0.920332909,0.785351563,0.896284819,0.790820313,0.919733524,0.785351563,0.921602964,0.784960938,0.920151472,0.785351563,0.923578262,0.785351563,0.922557592,0.785351563,0.928154945,0.784765625,0.924619913,0.784570313,0.920469522,0.785351563,0.924696684,0.784765625,0.905937195,0.790039063,0.896517992,0.791015625,0.920552731,0.785351563,0.922633648,0.785351563,0.91800499,0.785351563,0.923773289,0.785351563,0.918668032,0.785351563,0.921405077,0.785351563,0.897308588,0.790820313,0.918187141,0.785351563,0.876236677,0.795703125,0.922639608,0.785351563,0.922429085,0.785351563,0.922474861,0.785351563,0.896134615,0.791015625,0.921174526,0.785351563,0.919797421,0.785351563,0.921692371,0.785351563,0.881451845,0.794726563,0.923854113,0.785351563,0.928981781,0.785351563,0.92113018,0.785351563,0.919890404,0.78515625,0.924016237,0.784570313,0.921387911,0.785351563
