speed/Mbps,r_time_1,loss_1,r_time_2,loss_2,r_time_3,loss_3,r_time_4,loss_4,r_time_5,loss_5,r_time_6,loss_6,r_time_7,loss_7,r_time_8,loss_8,r_time_9,loss_9,r_time_10,loss_10,r_time_11,loss_11,r_time_12,loss_12,r_time_13,loss_13,r_time_14,loss_14,r_time_15,loss_15,r_time_16,loss_16,r_time_17,loss_17,r_time_18,loss_18,r_time_19,loss_19,r_time_20,loss_20,r_time_21,loss_21,r_time_22,loss_22,r_time_23,loss_23,r_time_24,loss_24,r_time_25,loss_25,r_time_26,loss_26,r_time_27,loss_27,r_time_28,loss_28,r_time_29,loss_29,r_time_30,loss_30,r_time_31,loss_31,r_time_32,loss_32,r_time_33,loss_33,r_time_34,loss_34,r_time_35,loss_35,r_time_36,loss_36,r_time_37,loss_37,r_time_38,loss_38,r_time_39,loss_39,r_time_40,loss_40,r_time_41,loss_41,r_time_42,loss_42,r_time_43,loss_43,r_time_44,loss_44,r_time_45,loss_45,r_time_46,loss_46,r_time_47,loss_47,r_time_48,loss_48,r_time_49,loss_49,r_time_50,loss_50
5,0.09328794479370117,-0.015625,0.09011149406433105,-0.015625,0.10300111770629883,-0.015625,0.11350536346435547,-0.015625,0.08152985572814941,-0.015625,0.08907938003540039,-0.015625,0.09500336647033691,-0.015625,0.08503270149230957,-0.015625,0.08100199699401855,-0.015625,0.09900259971618652,-0.015625,0.06906294822692871,-0.015625,0.09799718856811523,-0.015625,0.0839996337890625,-0.015625,0.0879974365234375,-0.015625,0.09164929389953613,-0.015625,0.09000086784362793,-0.015625,0.09718871116638184,-0.015625,0.08309006690979004,-0.015625,0.11825704574584961,-0.015625,0.08829283714294434,-0.015625,0.09600567817687988,-0.015625,0.09300756454467773,-0.015625,0.09990954399108887,-0.015625,0.09506797790527344,-0.015625,0.09003996849060059,-0.015625,0.09132051467895508,-0.015625,0.09679245948791504,-0.015625,0.08050060272216797,-0.015625,0.10970449447631836,-0.015625,0.08805489540100098,-0.015625,0.10380792617797852,-0.015625,0.08768153190612793,-0.015625,0.09743523597717285,-0.015625,0.09820318222045898,-0.015625,0.09090805053710938,-0.015625,0.09673810005187988,-0.015625,0.08364224433898926,-0.015625,0.11165237426757812,-0.015625,0.09369659423828125,-0.015625,0.09823083877563477,-0.015625,0.10905098915100098,-0.015625,0.07848501205444336,-0.015625,0.09128856658935547,-0.015625,0.09094929695129395,-0.015625,0.08958101272583008,-0.015625,0.09966778755187988,-0.015625,0.09882283210754395,-0.015625,0.11017417907714844,-0.015625,0.12143158912658691,-0.015625,0.09344720840454102,-0.015625
10,0.1003105640411377,-0.0078125,0.09548425674438477,-0.0078125,0.0950620174407959,-0.0078125,0.10116958618164062,-0.0078125,0.08447384834289551,-0.0078125,0.10355162620544434,-0.0078125,0.1110987663269043,-0.0078125,0.09373283386230469,-0.0078125,0.10100078582763672,-0.0078125,0.12077140808105469,-0.0078125,0.100921630859375,-0.0078125,0.1123952865600586,-0.0078125,0.1459059715270996,-0.0078125,0.10097980499267578,-0.0078125,0.09502959251403809,-0.0078125,0.08999133110046387,-0.0078125,0.09901905059814453,-0.0078125,0.10655593872070312,-0.0078125,0.11032819747924805,-0.0078125,0.10403299331665039,-0.0078125,0.06993770599365234,-0.0078125,0.08957433700561523,-0.0078125,0.09209704399108887,-0.0078125,0.0936744213104248,-0.0078125,0.10747766494750977,-0.0078125,0.0912628173828125,-0.0078125,0.08669495582580566,-0.0078125,0.08744120597839355,-0.0078125,0.09381484985351562,-0.0078125,0.07925748825073242,-0.0078125,0.10590362548828125,-0.0078125,0.09510350227355957,-0.0078125,0.08787679672241211,-0.0078125,0.10170269012451172,-0.0078125,0.05646967887878418,-0.0078125,0.062216758728027344,-0.0078125,0.08328413963317871,-0.0078125,0.07955145835876465,-0.0078125,0.0820760726928711,-0.0078125,0.10413908958435059,-0.0078125,0.09847021102905273,-0.0078125,0.09926915168762207,-0.0078125,0.08932113647460938,-0.0078125,0.10018181800842285,-0.0078125,0.0974280834197998,-0.0078125,0.0974280834197998,-0.0078125,0.09202837944030762,-0.0078125,0.09098958969116211,-0.0078125,0.08853793144226074,-0.0078125,0.053266286849975586,-0.0078125
15,0.07524585723876953,-0.005208333333333259,0.0873420238494873,-0.005208333333333259,0.11371231079101562,-0.005208333333333259,0.09906625747680664,-0.005208333333333259,0.09134078025817871,-0.005208333333333259,0.11566543579101562,-0.005208333333333259,0.12732958793640137,-0.005208333333333259,0.10470390319824219,-0.005208333333333259,0.10299563407897949,-0.005208333333333259,0.10342812538146973,-0.005208333333333259,0.10831356048583984,-0.005208333333333259,0.10333538055419922,-0.005208333333333259,0.10913419723510742,-0.005208333333333259,0.12677001953125,-0.005208333333333259,0.09922122955322266,-0.005208333333333259,0.10474562644958496,-0.005208333333333259,0.12949872016906738,-0.005208333333333259,0.11364436149597168,-0.005208333333333259,0.09649205207824707,-0.005208333333333259,0.14322113990783691,-0.005208333333333259,0.09348106384277344,-0.005208333333333259,0.09281277656555176,-0.005208333333333259,0.14917898178100586,-0.005208333333333259,0.13213372230529785,-0.005208333333333259,0.09775257110595703,-0.005208333333333259,0.20368647575378418,-0.005208333333333259,0.07532262802124023,-0.005208333333333259,0.11189985275268555,-0.005208333333333259,0.0975642204284668,-0.005208333333333259,0.10388398170471191,-0.005208333333333259,0.09475231170654297,-0.005208333333333259,0.07924723625183105,-0.005208333333333259,0.128173828125,-0.005208333333333259,0.1004328727722168,-0.005208333333333259,0.09625720977783203,-0.005208333333333259,0.09760451316833496,-0.005208333333333259,0.09371495246887207,-0.005208333333333259,0.12858033180236816,-0.005208333333333259,0.08419299125671387,-0.005208333333333259,0.14119172096252441,-0.005208333333333259,0.1143035888671875,-0.005208333333333259,0.09022808074951172,-0.005208333333333259,0.12595915794372559,-0.005208333333333259,0.11390161514282227,-0.005208333333333259,0.12710070610046387,-0.005208333333333259,0.09130239486694336,-0.005208333333333259,0.10811972618103027,-0.005208333333333259,0.11454415321350098,-0.005208333333333259,0.12464046478271484,-0.005208333333333259,0.09839200973510742,-0.005208333333333259
20,0.0837099552154541,-0.00390625,0.16516423225402832,-0.00390625,0.09778952598571777,-0.00390625,0.09224581718444824,-0.00390625,0.0886223316192627,-0.00390625,0.0796515941619873,-0.00390625,0.10393786430358887,-0.00390625,0.1190638542175293,-0.00390625,0.11514997482299805,-0.00390625,0.09224653244018555,-0.00390625,0.09455704689025879,-0.00390625,0.08439493179321289,-0.00390625,0.09402799606323242,-0.00390625,0.10883092880249023,-0.00390625,0.10617852210998535,-0.00390625,0.11131906509399414,-0.00390625,0.10008597373962402,-0.00390625,0.11411714553833008,-0.00390625,0.12761330604553223,-0.00390625,0.10068655014038086,-0.00390625,0.0915682315826416,-0.00390625,0.10760664939880371,-0.00390625,0.06956958770751953,-0.00390625,0.07560539245605469,-0.00390625,0.10562753677368164,-0.00390625,0.09973692893981934,-0.00390625,0.09226179122924805,-0.00390625,0.09775424003601074,-0.00390625,0.10185027122497559,-0.00390625,0.0852200984954834,-0.00390625,0.1147007942199707,-0.00390625,0.07973361015319824,-0.00390625,0.1056058406829834,-0.00390625,0.09896707534790039,-0.00390625,0.0888681411743164,-0.00390625,0.10254454612731934,-0.00390625,0.1783607006072998,-0.00390625,0.10581636428833008,-0.00390625,0.09841680526733398,-0.00390625,0.09993195533752441,-0.00390625,0.10678982734680176,-0.00390625,0.09884762763977051,-0.00390625,0.12143254280090332,-0.00390625,0.18610095977783203,-0.00390625,0.09115266799926758,-0.00390625,0.10254931449890137,-0.00390625,0.08350849151611328,-0.00390625,0.10143876075744629,-0.00390625,0.11109161376953125,-0.00390625,0.15426349639892578,-0.00390625
25,0.10455036163330078,-0.0031250000000000444,0.11329793930053711,-0.0031250000000000444,0.09207320213317871,-0.0031250000000000444,0.154496431350708,-0.0031250000000000444,0.09117364883422852,-0.0031250000000000444,0.14039397239685059,-0.0031250000000000444,0.10157942771911621,-0.0031250000000000444,0.08472156524658203,-0.0031250000000000444,0.22110414505004883,0.03749999999999998,0.12476301193237305,-0.043749999999999956,0.0957174301147461,-0.0031250000000000444,0.09300827980041504,-0.0031250000000000444,0.08625674247741699,-0.0031250000000000444,0.10132718086242676,-0.0031250000000000444,0.09018301963806152,-0.0031250000000000444,0.13627362251281738,-0.0031250000000000444,0.1479184627532959,-0.0031250000000000444,0.10583257675170898,-0.0031250000000000444,0.1174464225769043,-0.0031250000000000444,0.09993433952331543,-0.0031250000000000444,0.10025882720947266,-0.0031250000000000444,0.1001746654510498,-0.0031250000000000444,0.09919309616088867,-0.0031250000000000444,0.14357519149780273,-0.0031250000000000444,0.19020342826843262,-0.0031250000000000444,0.16518330574035645,-0.0031250000000000444,0.10191464424133301,-0.0031250000000000444,0.09692764282226562,-0.0031250000000000444,0.05412578582763672,-0.0031250000000000444,0.10732841491699219,-0.0031250000000000444,0.12526941299438477,-0.0031250000000000444,0.12611794471740723,-0.0031250000000000444,0.12978267669677734,-0.0031250000000000444,0.1180112361907959,-0.0031250000000000444,0.1670818328857422,-0.0031250000000000444,0.10335588455200195,-0.0031250000000000444,0.09775233268737793,-0.0031250000000000444,0.11332559585571289,-0.0031250000000000444,0.10712838172912598,-0.0031250000000000444,0.11178374290466309,-0.0031250000000000444,0.22809696197509766,-0.0031250000000000444,0.1026759147644043,-0.0031250000000000444,0.10039472579956055,-0.0031250000000000444,0.15064024925231934,-0.0031250000000000444,0.10857868194580078,-0.0031250000000000444,0.10208654403686523,-0.0031250000000000444,0.10475802421569824,-0.0031250000000000444,0.10435819625854492,-0.0031250000000000444,0.12861061096191406,-0.0031250000000000444,0.17715835571289062,-0.0031250000000000444
30,0.10275888442993164,-0.0026041666666667407,0.12783050537109375,-0.0026041666666667407,0.1024632453918457,-0.0026041666666667407,0.16710162162780762,-0.0026041666666667407,0.09676218032836914,-0.0026041666666667407,0.1595625877380371,-0.0026041666666667407,0.10711073875427246,-0.0026041666666667407,0.15171241760253906,-0.0026041666666667407,0.1263434886932373,-0.0026041666666667407,0.15870356559753418,-0.0026041666666667407,0.1052241325378418,-0.0026041666666667407,0.11013364791870117,-0.0026041666666667407,0.1237480640411377,-0.0026041666666667407,0.11198544502258301,-0.0026041666666667407,0.12935900688171387,-0.0026041666666667407,0.12004399299621582,-0.0026041666666667407,0.08266329765319824,-0.0026041666666667407,0.09128427505493164,-0.0026041666666667407,0.1282806396484375,-0.0026041666666667407,0.10141825675964355,-0.0026041666666667407,0.1075749397277832,-0.0026041666666667407,0.19022202491760254,-0.0026041666666667407,0.1153414249420166,-0.0026041666666667407,0.11071658134460449,-0.0026041666666667407,0.1110987663269043,-0.0026041666666667407,0.1620500087738037,-0.0026041666666667407,0.12295341491699219,-0.0026041666666667407,0.13036131858825684,-0.0026041666666667407,0.09621953964233398,-0.0026041666666667407,0.09507966041564941,-0.0026041666666667407,0.13651609420776367,-0.0026041666666667407,0.20128440856933594,-0.0026041666666667407,0.2119002342224121,-0.0026041666666667407,0.15442109107971191,-0.0026041666666667407,0.0901186466217041,-0.0026041666666667407,0.12019109725952148,-0.0026041666666667407,0.15014362335205078,-0.0026041666666667407,0.14696693420410156,-0.0026041666666667407,0.12567543983459473,-0.0026041666666667407,0.10497760772705078,-0.0026041666666667407,0.1297776699066162,-0.0026041666666667407,0.10434937477111816,-0.0026041666666667407,0.12269425392150879,-0.0026041666666667407,0.13867425918579102,-0.0026041666666667407,0.11089515686035156,-0.0026041666666667407,0.10115790367126465,-0.0026041666666667407,0.11178708076477051,-0.0026041666666667407,0.13257431983947754,-0.0026041666666667407,0.11058950424194336,-0.0026041666666667407,0.11859989166259766,-0.0026041666666667407
35,0.10393524169921875,-0.0022321428571427937,0.10152292251586914,-0.0022321428571427937,0.09871339797973633,-0.0022321428571427937,0.10157489776611328,-0.0022321428571427937,0.09946703910827637,-0.0022321428571427937,0.11113166809082031,-0.0022321428571427937,0.19910621643066406,-0.0022321428571427937,0.1359539031982422,-0.0022321428571427937,0.08818173408508301,-0.0022321428571427937,0.1094064712524414,-0.0022321428571427937,0.08970284461975098,-0.0022321428571427937,0.11284160614013672,-0.0022321428571427937,0.1252899169921875,-0.0022321428571427937,0.17396306991577148,-0.0022321428571427937,0.13890719413757324,-0.0022321428571427937,0.10113239288330078,-0.0022321428571427937,0.09290862083435059,-0.0022321428571427937,0.10543584823608398,-0.0022321428571427937,0.22249913215637207,-0.0022321428571427937,0.12393999099731445,-0.0022321428571427937,0.08782124519348145,-0.0022321428571427937,0.12235140800476074,-0.0022321428571427937,0.12693572044372559,-0.0022321428571427937,0.09670805931091309,-0.0022321428571427937,0.19731450080871582,-0.0022321428571427937,0.21921372413635254,-0.0022321428571427937,0.10448455810546875,-0.0022321428571427937,0.13338446617126465,-0.0022321428571427937,0.11786556243896484,-0.0022321428571427937,0.19906234741210938,-0.0022321428571427937,0.15899920463562012,-0.0022321428571427937,0.1410205364227295,-0.0022321428571427937,0.10213637351989746,-0.0022321428571427937,0.12218785285949707,-0.0022321428571427937,0.1341550350189209,-0.0022321428571427937,0.14821624755859375,-0.0022321428571427937,0.22432899475097656,-0.0022321428571427937,0.16137385368347168,-0.0022321428571427937,0.15202116966247559,-0.0022321428571427937,0.1537785530090332,-0.0022321428571427937,0.18196368217468262,-0.0022321428571427937,0.18356561660766602,-0.0022321428571427937,0.18532848358154297,-0.0022321428571427937,0.10273909568786621,-0.0022321428571427937,0.2173926830291748,-0.0022321428571427937,0.14479327201843262,-0.0022321428571427937,0.0912482738494873,-0.0022321428571427937,0.14349889755249023,-0.0022321428571427937,0.10408902168273926,-0.0022321428571427937,0.18677520751953125,-0.0022321428571427937
40,0.18039774894714355,-0.001953125,0.11044096946716309,-0.001953125,0.13830828666687012,-0.001953125,0.2158668041229248,-0.001953125,0.11490750312805176,-0.001953125,0.25156140327453613,-0.001953125,0.18175458908081055,-0.001953125,0.1288166046142578,-0.001953125,0.2549474239349365,-0.001953125,0.31358885765075684,-0.001953125,0.12973976135253906,-0.001953125,0.2761876583099365,-0.001953125,0.1954789161682129,-0.001953125,0.27602124214172363,-0.001953125,0.12758517265319824,-0.001953125,0.15038251876831055,0.00390625,0.18873977661132812,-0.001953125,0.2582430839538574,-0.001953125,0.12908339500427246,-0.001953125,0.13347840309143066,-0.001953125,0.2135457992553711,-0.001953125,0.329559326171875,-0.001953125,0.19701266288757324,-0.001953125,0.2649421691894531,-0.001953125,0.23668861389160156,-0.001953125,0.24089717864990234,-0.001953125,0.11968803405761719,-0.001953125,0.15381240844726562,-0.001953125,0.15294599533081055,-0.001953125,0.26905369758605957,-0.001953125,0.17996597290039062,-0.001953125,0.19953513145446777,-0.001953125,0.14056944847106934,-0.001953125,0.12199616432189941,-0.001953125,0.20669078826904297,-0.001953125,0.158311128616333,-0.001953125,0.10576868057250977,-0.001953125,0.1723771095275879,-0.001953125,0.21062326431274414,-0.001953125,0.13704681396484375,-0.001953125,0.10268926620483398,-0.001953125,0.10150790214538574,-0.001953125,0.10222601890563965,-0.001953125,0.10464119911193848,-0.001953125,0.13999724388122559,-0.001953125,0.2327880859375,-0.001953125,0.11129498481750488,-0.001953125,0.1230764389038086,-0.001953125,0.13757848739624023,-0.001953125,0.16239023208618164,-0.001953125
45,0.20007944107055664,-0.0017361111111111605,0.17986321449279785,-0.0017361111111111605,0.1552739143371582,-0.0017361111111111605,0.1659257411956787,-0.0017361111111111605,0.20739316940307617,-0.0017361111111111605,0.15471601486206055,-0.0017361111111111605,0.11328768730163574,-0.0017361111111111605,0.1635899543762207,-0.0017361111111111605,0.10002326965332031,-0.0017361111111111605,0.2312486171722412,-0.0017361111111111605,0.19240045547485352,-0.0017361111111111605,0.1126711368560791,-0.0017361111111111605,0.1328575611114502,-0.0017361111111111605,0.15734219551086426,-0.0017361111111111605,0.1406867504119873,-0.0017361111111111605,0.21761059761047363,-0.0017361111111111605,0.17430877685546875,-0.0017361111111111605,0.10905718803405762,-0.0017361111111111605,0.21268105506896973,-0.0017361111111111605,0.1701521873474121,-0.0017361111111111605,0.2051842212677002,-0.0017361111111111605,0.11972212791442871,-0.0017361111111111605,0.17768597602844238,-0.0017361111111111605,0.16567277908325195,-0.0017361111111111605,0.13876104354858398,-0.0017361111111111605,0.1959972381591797,-0.0017361111111111605,0.11852741241455078,-0.0017361111111111605,0.1156775951385498,-0.0017361111111111605,0.14596152305603027,-0.0017361111111111605,0.1304640769958496,-0.0017361111111111605,0.19493460655212402,-0.0017361111111111605,0.12081146240234375,-0.0017361111111111605,0.11606669425964355,-0.0017361111111111605,0.19072294235229492,-0.0017361111111111605,0.11150717735290527,-0.0017361111111111605,0.21283960342407227,-0.0017361111111111605,0.16600394248962402,-0.0017361111111111605,0.1097259521484375,-0.0017361111111111605,0.12807440757751465,-0.0017361111111111605,0.1406536102294922,-0.0017361111111111605,0.2908966541290283,-0.0017361111111111605,0.1508324146270752,-0.0017361111111111605,0.10943961143493652,-0.0017361111111111605,0.14016032218933105,-0.0017361111111111605,0.15903878211975098,-0.0017361111111111605,0.1408541202545166,-0.0017361111111111605,0.17777776718139648,-0.0017361111111111605,0.1186683177947998,-0.0017361111111111605,0.17755937576293945,-0.0017361111111111605,0.16512465476989746,-0.0017361111111111605
50,0.21030807495117188,-0.0015624999999999112,0.22017860412597656,-0.0015624999999999112,0.12025618553161621,-0.0015624999999999112,0.12195324897766113,-0.0015624999999999112,0.1492478847503662,-0.0015624999999999112,0.17946648597717285,-0.0015624999999999112,0.23665380477905273,-0.0015624999999999112,0.12295842170715332,-0.0015624999999999112,0.18552231788635254,-0.0015624999999999112,0.15027785301208496,-0.0015624999999999112,0.21267008781433105,-0.0015624999999999112,0.12615036964416504,-0.0015624999999999112,0.20145344734191895,-0.0015624999999999112,0.1361861228942871,-0.0015624999999999112,0.1370100975036621,-0.0015624999999999112,0.2764565944671631,-0.0015624999999999112,0.11441230773925781,-0.0015624999999999112,0.13775920867919922,-0.0015624999999999112,0.13933086395263672,-0.0015624999999999112,0.24747323989868164,-0.0015624999999999112,0.1317276954650879,-0.0015624999999999112,0.15390396118164062,-0.0015624999999999112,0.20671725273132324,-0.0015624999999999112,0.21815872192382812,-0.0015624999999999112,0.22359299659729004,-0.0015624999999999112,0.1281750202178955,-0.0015624999999999112,0.1143805980682373,-0.0015624999999999112,0.11310410499572754,-0.0015624999999999112,0.17084288597106934,-0.0015624999999999112,0.21092581748962402,-0.0015624999999999112,0.11299872398376465,-0.0015624999999999112,0.1120002269744873,-0.0015624999999999112,0.1499924659729004,-0.0015624999999999112,0.14599943161010742,-0.0015624999999999112,0.18300604820251465,-0.0015624999999999112,0.19900202751159668,-0.0015624999999999112,0.1829986572265625,-0.0015624999999999112,0.3366892337799072,-0.0015624999999999112,0.26370954513549805,-0.0015624999999999112,0.18765830993652344,-0.0015624999999999112,0.19299840927124023,-0.0015624999999999112,0.194000244140625,-0.0015624999999999112,0.1750040054321289,-0.0015624999999999112,0.23299670219421387,-0.0015624999999999112,0.22899341583251953,-0.0015624999999999112,0.17500019073486328,-0.0015624999999999112,0.14099812507629395,-0.0015624999999999112,0.230088472366333,-0.0015624999999999112,0.14100337028503418,-0.0015624999999999112,0.21518492698669434,-0.0015624999999999112
